"indicator ",reporter_code,reporter_name,year,classification_version,product_code,partner_code,partner_name,value,source
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,330741,A000,World,2.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,320649,A000,World,3.41666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,310530,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,310420,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,310260,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293972,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293379,A000,World,2.65454545454545,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293332,A000,World,6.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,292249,A000,World,2.3375,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,291612,A000,World,5.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,291411,A000,World,2.75,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,291300,A000,World,2.75,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290941,A000,World,5.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290930,A000,World,3.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290719,A000,World,2.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290373,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290123,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,284920,A000,World,0.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,283529,A000,World,1.95,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,283324,A000,World,3.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,281511,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,281213,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,280800,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,280110,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,252921,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,252520,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,250410,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,220890,A000,World,0.0644444444444444,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,220600,A000,World,2.366,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,220190,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,200893,A000,World,4.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,200559,A000,World,1.06,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,190540,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,180690,A000,World,10.4327272727273,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,160561,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,160553,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,160551,A000,World,1.56666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,130231,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,121010,A000,World,0.71,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,120925,A000,World,0.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,110710,A000,World,0.39,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,110220,A000,World,0.37,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,100191,A000,World,2.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,090962,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,081050,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,071440,A000,World,4.15,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,071090,A000,World,10.95,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,040719,A000,World,0.13,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,040590,A000,World,23.175,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030782,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030772,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030729,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030699,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030381,A000,World,0.22,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030355,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030333,A000,World,0.24,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030255,A000,World,1.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030245,A000,World,1.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,030235,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020840,A000,World,6.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020760,A000,World,2.366,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,020120,A000,World,10.375,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,010611,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,010410,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,960621,A000,World,4.22,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,950710,A000,World,6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,950659,A000,World,4.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,940440,A000,World,8.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,940159,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,940110,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,910610,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,903010,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,902781,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,902490,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,902214,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,901580,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,900110,A000,World,6.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,880720,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870919,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870442,A000,World,25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870195,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,870129,A000,World,4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,860900,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,860500,A000,World,14,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,854720,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,854160,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,853720,A000,World,2.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,853649,A000,World,2.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,853530,A000,World,2.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,852872,A000,World,2.83181818181818,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,852492,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,851521,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,850162,A000,World,1.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,850133,A000,World,1.35,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,848390,A000,World,2.05454545454545,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,847690,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,847681,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,847130,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,846692,A000,World,2.35,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,846591,A000,World,3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,845969,A000,World,4.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,845620,A000,World,2.95,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,845380,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,844790,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,843999,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,843840,A000,World,2.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,843141,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,842890,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,842531,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,842010,A000,World,1.16666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,841891,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,841350,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,840890,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,840731,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,821591,A000,World,2.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,810411,A000,World,8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,810320,A000,World,2.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,761510,A000,World,3.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,761290,A000,World,2.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,760820,A000,World,2.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,750521,A000,World,2.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,741220,A000,World,3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,732393,A000,World,2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,732391,A000,World,2.65,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,731816,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,731439,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,730793,A000,World,5.33333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,730721,A000,World,4.45,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,730611,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,730423,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,722990,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,722620,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,721933,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,721590,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,721399,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,721129,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,720928,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,720441,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,720430,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,711890,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,711719,A000,World,5.65,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,711031,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,710210,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,701915,A000,World,4.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,701337,A000,World,13.1857142857143,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,700729,A000,World,4.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,700510,A000,World,2.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,700239,A000,World,6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,690721,A000,World,9.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,690410,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,681182,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,681099,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,680210,A000,World,4.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,640399,A000,World,6.41666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,630790,A000,World,3.65,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,630411,A000,World,8.13333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,621510,A000,World,7.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,621320,A000,World,10.15,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,621139,A000,World,5.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620530,A000,World,20.29,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620459,A000,World,12.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,620240,A000,World,15.6769230769231,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,611699,A000,World,7.36666666666667,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,611510,A000,World,11.9285714285714,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610520,A000,World,22.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,610323,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,600240,A000,World,8.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,600122,A000,World,17.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,581091,A000,World,,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,581010,A000,World,14.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,580210,A000,World,9.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,580122,A000,World,15.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,570220,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,560741,A000,World,3.35,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,560394,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,560129,A000,World,4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,551692,A000,World,12,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,551633,A000,World,18.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,551632,A000,World,18.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,551613,A000,World,14.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,551612,A000,World,14.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,551110,A000,World,7.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,550999,A000,World,10.9333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,540833,A000,World,12.444,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,540823,A000,World,6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,540791,A000,World,17.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,540784,A000,World,14.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,531010,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,530710,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,521212,A000,World,12.15,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,521132,A000,World,8.1,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520951,A000,World,5.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520710,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520631,A000,World,9.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520535,A000,World,12,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520528,A000,World,12,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,520513,A000,World,6.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,511111,A000,World,14,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,510610,A000,World,6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,510220,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,490191,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,482370,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,481320,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,481141,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,480419,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,480269,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,480257,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,470200,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,441873,A000,World,2.77142857142857,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,441821,A000,World,4.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,441490,A000,World,3.9,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,441114,A000,World,1.402,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,440795,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,440396,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,440210,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,430190,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,420500,A000,World,1.6,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,401220,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,401110,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,400291,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,392610,A000,World,5.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,392290,A000,World,6.3,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,392049,A000,World,5.8,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,391910,A000,World,6.15,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,390770,A000,World,3.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,390710,A000,World,3.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,390422,A000,World,6.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,382759,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,381129,A000,World,6.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,380861,A000,World,3.83333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,370191,A000,World,3.7,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,360340,A000,World,0.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,330510,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,330290,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,320890,A000,World,3.2,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,310560,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,310490,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,300610,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,300590,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293942,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293626,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293621,A000,World,0,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293354,A000,World,1.23333333333333,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293349,A000,World,3.42,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293311,A000,World,3.25,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,293141,A000,World,1.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,292219,A000,World,2.94615384615385,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,291713,A000,World,2.4,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,291632,A000,World,6.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,291539,A000,World,3.08823529411765,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,291219,A000,World,4.35714285714286,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290943,A000,World,5.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290920,A000,World,1.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290713,A000,World,5.5,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290613,A000,World,1.85,WTO IDB
MFN_applied_duty_simple_average_in_percentage,C840,United States of America,2025,HS22,290529,A000,World,3.06666666666667,WTO IDB
